timestamp,ref_x,ref_y,ref_yaw,ref_v,ref_w,vir_x,vir_y,vir_yaw,vir_v,vir_vx,vir_vy,vir_w,e_Vx,e_Vy,e_Vyaw,e_Vv,e_Vw,u_Vsteer,u_Vaccel,cmd_gear,comp_time_ms,min_cost,mean_cost
1765772688.2839434,-18.295513,-7.220348,1.5707743,0.15992437,0.0,-18.295860203568836,-7.340292438115268,1.570817898399726,0.03855512285531074,0.03855484023318005,0.00014762446296378347,-0.000729680131249191,0.11994454928378642,-0.0003496378891636707,-4.3581612006349246e-05,0.12136953279748249,0.000729680131249191,-0.02468481,0.190825184769783,1,11.082887649536133,133.27984619140625,152.68003845214844
1765772688.3345492,-18.295513,-7.211944,1.5707743,0.16935112,0.0,-18.295854481522937,-7.337443336095005,1.570817898399726,0.03896316144997974,0.038963147234767015,3.3282714055261735e-05,0.0009739111186723595,0.12549922546183595,-0.000344035666543389,-4.3581612006349246e-05,0.13038796858802504,-0.0009739111186723595,0.0145699475,0.1967491928263626,1,11.706113815307617,143.13673400878906,164.30294799804688
1765772688.3821945,-18.295513,-7.203522,1.5707743,0.17879854,0.0,-18.295834365858855,-7.334003433195948,1.5707902015243893,0.040166168612970746,0.040163959163815405,-0.00042129008173075823,0.0008221756950448185,0.13048122980823182,-0.0003204135498608023,-1.5884736669580235e-05,0.13863458226284323,-0.0008221756950448185,-0.02401705,0.20463644406343232,1,9.356260299682617,152.7571563720703,173.87266540527344
1765772688.4335794,-18.295511,-7.1951027,1.5707743,0.18824315,0.0,-18.296139839152303,-7.331463306244313,1.570660905053466,0.1398225423941079,0.13979220151992372,-0.0029126887518479637,-0.006119181126931944,0.13636069846877627,-0.0006101272271659566,0.00011341173425383211,0.04845094919113585,0.006119181126931944,-0.019736964,0.19679865802016694,1,10.71310043334961,92.75344848632812,117.54393768310547
1765772688.4837558,-18.295511,-7.186704,1.5707743,0.19766435,0.0,-18.296254720156657,-7.322452005073791,1.570557574403171,0.19422924348677983,0.19419340232243676,-0.0037311553013800896,0.0006724241833885076,0.13574801992813162,-0.0007110642852624991,0.00021674238454871817,0.0034709479487882167,-0.0006724241833885076,-0.052235227,0.18651008346490167,1,10.954618453979492,65.7297134399414,87.35191345214844
1765772688.53204,-18.295511,-7.178291,1.5707743,0.20710188,0.0,-18.296199271965108,-7.310958264573155,1.570442126369916,0.2616391115525124,0.2612363992245921,-0.014510975644579533,-0.024800943564498905,0.13266765598662175,-0.0006410353386312104,0.00033219041780374603,-0.05413451772053324,0.024800943564498905,-0.06103533,0.16327211701161923,1,9.245634078979492,32.1328125,58.69978332519531
1765772688.5847623,-18.295511,-7.169878,1.5707743,0.21653892,0.0,-18.296307943927925,-7.297634076978301,1.570018550598539,0.3054023908509019,0.3048003286104682,-0.019167159841709844,0.013799581145976694,0.12775665200757944,-0.0006973323384668875,0.0007557661891808287,-0.08826140761189488,-0.013799581145976694,-0.01811018,0.1393430438237623,1,11.97361946105957,15.885137557983398,40.6923942565918
1765772688.6327083,-18.295511,-7.1614623,1.5707743,0.22597934,0.0,-18.296695894775866,-7.280462564913144,1.5694212035660342,0.3109809247054165,0.3108737343026836,-0.008164364723625374,-0.02467821969192209,0.11900177446215858,-0.0010210079609057213,0.0013531132216855202,-0.08489439124600484,0.02467821969192209,-0.007933591,0.117942977344825,1,9.904861450195312,14.693537712097168,34.2688102722168
1765772688.6831312,-18.295511,-7.153045,1.5707743,0.23542164,0.0,-18.29635715431323,-7.263480451014402,1.5694060235478207,0.3063666921180462,0.30632392183842694,-0.005119076955761583,-0.017482395877230817,0.1104363428912261,-0.0006923692981942749,0.0013682932398990655,-0.07090227917733227,0.017482395877230817,0.0012800097,0.09696663224448808,1,10.286569595336914,12.998785018920898,33.27604293823242
1765772688.735557,-18.295511,-7.144637,1.5707743,0.24485293,0.0,-18.29602616523541,-7.247791756428258,1.5694949731282293,0.28921958424881694,0.28921954333406086,0.0001538398381868668,-0.008206653654160668,0.10315523132404916,-0.00038067842958565813,0.0012793436594904506,-0.04436661302667255,0.008206653654160668,-0.027585205,0.08081471803039342,1,12.752771377563477,15.049091339111328,38.15462112426758
1765772688.783207,-18.295511,-7.136226,1.5707743,0.25428817,0.0,-18.29589061147536,-7.230352353740236,1.5694780620553073,0.34806673075811545,0.34793683349065,-0.00950836269512837,-0.024467195384452335,0.09412659484174911,-0.0002552822345411913,0.0012962547324124607,-0.0936486667292517,0.024467195384452335,-0.05706178,0.06499313045889157,1,10.415077209472656,5.12470006942749,28.5726261138916
1765772688.8324142,-18.295511,-7.127814,1.5707743,0.26372504,0.0,-18.29631265314234,-7.222430326548932,1.5691538221925903,0.32345338027504883,0.3229127720817372,-0.01869306924620486,-0.03876209744545395,0.09461769916395746,-0.0006459983497370067,0.0016204945951294736,-0.05918772973859754,0.03876209744545395,-0.031938232,0.05665834831804048,1,9.640932083129883,10.637981414794922,32.31709289550781
1765772688.8863423,-18.295511,-7.1193995,1.5707743,0.2731637,0.0,-18.296065490136044,-7.192456884547603,1.5685859030901308,0.3247168121233926,0.32449343153055143,-0.012042465242050049,-0.00456210365837367,0.07305838360666636,-0.0003927555165510467,0.0021884136975889312,-0.05132972546632719,0.00456210365837367,0.016997535,0.04888963453537232,1,13.552665710449219,9.703861236572266,31.562469482421875
1765772688.9449763,-18.29551,-7.110983,1.5707743,0.28260478,0.0,-18.296072660424024,-7.179843555260159,1.5685771146585334,0.3352297402131399,0.3351829212641167,0.0056025008899793435,-0.008049903217320237,0.06886174092684105,-0.0004105043702042353,0.002197202129186282,-0.052578137490694454,0.008049903217320237,0.045655243,0.05666824431756738,1,22.098541259765625,8.534833908081055,29.527664184570312
1765772688.992696,-18.29551,-7.1025558,1.5707743,0.292058,0.0,-18.29617616419397,-7.165714099641249,1.568626649454809,0.31943702737498764,0.3193878933866254,0.0056025008899793435,-0.008049903217320237,0.06315964597754253,-0.0005297911168893007,0.0021476673329108302,-0.027329902358793345,0.008049903217320237,0.008543728,0.06436238736831905,1,19.783973693847656,14.69251537322998,35.76267623901367
1765772689.041115,-18.29551,-7.0941434,1.5707743,0.301495,0.0,-18.29558381111214,-7.148882938523756,1.5691449006029383,0.2922996463893218,0.29214650796480707,0.009460505445877976,-6.462074479276728e-05,0.05473959621134251,1.5925650312348806e-05,0.001629416184781407,0.009348477854055848,6.462074479276728e-05,-0.017631609,0.06723010868384696,1,18.22829246520996,20.105178833007812,46.43817138671875
1765772689.0930598,-18.29551,-7.0857406,1.5707743,0.3109206,0.0,-18.295626786482014,-7.135344845176596,1.5692439701954894,0.28870459433393786,0.28867354997975514,-0.0042337136900656635,-0.007526896350080154,0.049604401475741994,-4.044446277650899e-05,0.0015303465922302806,0.02224704614298656,0.007526896350080154,-0.0441344,0.07516254681679163,1,20.228862762451172,22.899799346923828,51.68303298950195
1765772689.1321266,-18.29551,-7.077336,1.5707743,0.32034895,0.0,-18.296032049208836,-7.113622378289138,1.568867399217352,0.27445931695163517,0.2743098245864416,-0.009057416679924823,0.000588968348006869,0.03628748454990556,-0.0004527157858919754,0.00190691757036765,0.046039123653838554,-0.000588968348006869,-0.03266507,0.07645349322755668,1,9.353876113891602,31.5152587890625,58.84672927856445
1765772689.183205,-18.29551,-7.06892,1.5707743,0.3297888,0.0,-18.29587464608991,-7.103883641480403,1.568779648059434,0.32354783542315296,0.3232305924149669,-0.014324312691267585,7.718242003696258e-05,0.03496417159200411,-0.00029479685691422486,0.0019946687282856868,0.0065582116392933765,-7.718242003696258e-05,-0.0043554325,0.07774714600443561,1,10.419607162475586,19.99608612060547,45.79545211791992
1765772689.2320318,-18.29551,-7.057101,1.5707743,0.33922738,0.0,-18.295599559066137,-7.078743692621819,1.568605477324143,0.2921106501935277,0.2920882279469806,-0.003619261150873672,-0.016535010649246056,0.021643065482885544,-4.2804129329730965e-05,0.0021688394635768216,0.0471391504213971,0.016535010649246056,0.010421735,0.09228872043728661,1,9.243965148925781,30.369625091552734,56.843048095703125
1765772689.2827718,-18.29551,-7.036791,1.5707743,0.34866434,0.0,-18.294969226133457,-7.071193460070849,1.568883511341947,0.2881408431901987,0.28813333024760873,-0.002080748610750948,0.025210387937341774,0.03440151622090663,0.0006059170656372148,0.001890805445772692,0.06053101310947745,-0.025210387937341774,0.054128416,0.11633366216921706,1,9.973287582397461,35.88268280029297,64.1571273803711
1765772689.3339603,-18.295507,-7.016476,1.5707743,0.35810348,0.0,-18.294140690536537,-7.057475095952421,1.569299630262272,0.2516392941246994,0.25158715904365647,0.005122084723904862,0.029037306731299006,0.040996850109167995,0.0014281019137803697,0.0014746865254477994,0.10651632487167251,-0.029037306731299006,0.050221108,0.1430527738911146,1,11.121749877929688,46.67302703857422,88.50700378417969
1765772689.38228,-18.295507,-6.996176,1.5707743,0.36753604,0.0,-18.293761450141684,-7.043495222937419,1.5697660829271993,0.23165022855920098,0.23132040934148423,0.012357047123735851,-0.01030550859430623,0.04731763304793149,0.0017947305337130766,0.0010082338605204022,0.13621562881883986,0.01030550859430623,0.012981746,0.16383629275454487,1,9.494781494140625,67.82591247558594,107.44776153564453
1765772689.4340873,-18.295507,-6.9758587,1.5707743,0.37697622,0.0,-18.29328537464555,-7.0374222670207445,1.5701292049418316,0.2377058336874592,0.2376779733744568,0.0036392776290105687,0.004747360321850957,0.061562082584506184,0.002263126295894085,0.0006451118458881133,0.13929824842539365,-0.004747360321850957,-0.017067375,0.16868419786151295,1,11.277914047241211,77.17630004882812,112.47254943847656
1765772689.4821157,-18.295507,-6.9555492,1.5707743,0.38641292,0.0,-18.292636740671718,-7.018442537967279,1.570492859588682,0.3094987001705697,0.30945701014880084,-0.005079791042665812,-0.0016779316668112045,0.06289242379860906,0.002889776279468228,0.0002814571990377157,0.07695590841885663,0.0016779316668112045,0.02546509,0.14732256138238933,1,9.329080581665039,50.75267791748047,79.75546264648438
1765772689.5355647,-18.295506,-6.9352117,1.5707743,0.39586288,0.0,-18.29278760526821,-7.011335676032418,1.5703624978533226,0.2858851033804632,0.2858300465033411,0.005610423402559688,0.005493687290507745,0.07612283127944623,0.0027509429585929543,0.00041181893439712347,0.1100328308655859,-0.005493687290507745,0.06809357,0.14041997554250735,1,12.701749801635742,59.36936950683594,94.99468994140625
1765772689.5878584,-18.295506,-6.9149246,1.5707743,0.40528905,0.0,-18.292923159906323,-6.992371501495901,1.5705719554730573,0.2959871174062653,0.29557920393068426,0.015534087490845375,0.0002618087283685391,0.07744629855606662,0.0025997405689892283,0.000202361314662447,0.10970984998624689,-0.0002618087283685391,0.035660814,0.14907337762324915,1,15.059471130371094,61.852054595947266,93.20491027832031
1765772689.6320593,-18.295506,-6.8946123,1.5707743,0.414727,0.0,-18.29255588433994,-6.970819163161933,1.571388081189112,0.29922181491595845,0.29903139723497507,0.0106732370581115,0.030304293136336594,0.07620858296417837,0.00290454308903317,-0.0006137644013923804,0.11569560514730337,-0.030304293136336594,0.0079503795,0.16982623062973562,1,9.27424430847168,61.188507080078125,91.10961151123047
1765772689.681903,-18.295506,-6.874304,1.5707743,0.42416346,0.0,-18.292519932535118,-6.963229766472485,1.5714422765172953,0.26288625394281306,0.2628829325036628,0.0013214803668120572,-0.013098410362256261,0.08892785871287763,0.0029281488357547902,-0.0006679597295755624,0.16128052822784356,0.013098410362256261,-0.0032885782,0.19042220784691183,1,9.109735488891602,84.32443237304688,120.02857971191406
1765772689.7347543,-18.295506,-6.853976,1.5707743,0.4336086,0.0,-18.29208352280114,-6.956341092575191,1.5716651831005348,0.2598804502832841,0.25987457975605704,-0.0017467787653970596,-0.016089768605984937,0.10236825430582917,0.003333058846523188,-0.0008908663128150973,0.17373401180049203,0.016089768605984937,-0.03904831,0.198315746030016,1,11.911869049072266,101.85630798339844,134.05148315429688
1765772689.7843695,-18.295504,-6.833672,1.5707743,0.44304284,0.0,-18.291787332442627,-6.934799008142155,1.571673438899914,0.2777081307149957,0.2773709534308991,-0.013680645381382573,-0.011604730691804085,0.10113018217816644,0.0036275827901789417,-0.0008991221121943394,0.16567189110302116,0.011604730691804085,-0.0034968527,0.1867300608401318,1,11.533975601196289,97.0700454711914,125.25135803222656
1765772689.832892,-18.295504,-6.813366,1.5707743,0.4524778,0.0,-18.29208207525566,-6.922272460774015,1.5712911421254332,0.35946940210774725,0.3594352106257477,-0.004957863867202449,0.014011689443233897,0.10890820419317122,0.00336765204276247,-0.0005168253377134668,0.09304260214128113,-0.014011689443233897,-0.024952168,0.15773792497186778,1,10.09368896484375,66.4229965209961,90.07406616210938
1765772689.884581,-18.295504,-6.7930317,1.5707743,0.461926,0.0,-18.291849259523826,-6.895272109672475,1.5711892762137376,0.4002913792785423,0.4001279215418007,-0.011438300894643401,0.008037527840629775,0.10224184525150683,0.003614181215574852,-0.00041495942601788016,0.06179809168947675,-0.008037527840629775,-0.002572299,0.13624987561624596,1,11.706829071044922,31.758710861206055,66.86558532714844
1765772689.932128,-18.295504,-6.7727513,1.5707743,0.47134942,0.0,-18.291893634389904,-6.885585717054559,1.5710462644632004,0.4264090399921558,0.42637519596116985,-0.005372304543297426,-0.018206573876056013,0.1128352844713566,0.003581780267368974,-0.000271947675480666,0.04497422220212971,0.018206573876056013,0.02706123,0.1277964804120144,1,9.349822998046875,27.74919891357422,55.335262298583984
1765772689.9820025,-18.295502,-6.7503223,1.5707743,0.47693086,0.0,-18.29197345832339,-6.859271438160423,1.5710906060953502,0.438494352594369,0.43833589638939624,0.011787247077213117,0.012444022788450654,0.10895012981508669,0.0034961890448465776,-0.00031628930763050184,0.038594960315315674,-0.012444022788450654,-0.018851202,0.13592309317274576,1,9.206533432006836,19.533130645751953,47.35000228881836
1765772690.031947,-18.295502,-6.7259264,1.5707743,0.47888902,0.0,-18.29195684971562,-6.8343670634706655,1.5712794242166368,0.462995987581911,0.4629638810080132,-0.005452467234864576,-0.005979937853366881,0.10844236409790503,0.0034924714518302763,-0.0005051074289170732,0.015925137289182212,0.005979937853366881,-0.001092541,0.12854070998003297,1,9.14311408996582,15.900272369384766,38.153011322021484
1765772690.0841253,-18.295502,-6.701526,1.5707743,0.48084754,0.0,-18.291968166663406,-6.809575424396796,1.5711707672441617,0.4830112554572813,0.4830060020467081,-0.002252750601908828,0.0076796946974748,0.10805057491483573,0.0034930840609754873,-0.000396450456441988,-0.00215846452916052,-0.0076796946974748,-0.035132222,0.11485677085381873,1,11.322259902954102,7.130718231201172,29.61265754699707
